,id,results,revisions,comments,inline_comments,status,is_accepted,url,commit_message,exist_target_file,added_satd,is_added_satd,deleted_satd,is_deleted_satd,added_and_deleted_satd
10,188,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [{'start_line': 124, 'end_line': 125, 'comment': '#NOTE(bcwaldon): this is to prevent false matches when mysql compares # an integer to a string that begins with that integer', 'include_SATD': False}], 'filename': 'glance/registry/db/api.py'}, {'a_comments': [], 'b_comments': [{'start_line': 105, 'end_line': 105, 'comment': ""#2',"", 'include_SATD': False}], 'filename': 'glance/tests/unit/test_api.py'}]}]",1,4,0,MERGED,True,https://review.opendev.org/#/c/188,casting image_id to int in db api to prevent false matching in database lookups,True,{},False,{},False,{}
11,185,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [{'start_line': 36, 'end_line': 36, 'comment': '#781410 -- glance should fail more gracefully', 'include_SATD': False}, {'start_line': 43, 'end_line': 44, 'comment': '# 1. POST /images with public image named Image1 # attribute and no custom properties. Verify a 200 OK is returned', 'include_SATD': False}, {'start_line': 61, 'end_line': 61, 'comment': '# 2. REMOVE the image from the filesystem', 'include_SATD': False}, {'start_line': 65, 'end_line': 66, 'comment': '# 3. HEAD /images/1 # Verify image found now', 'include_SATD': False}, {'start_line': 73, 'end_line': 74, 'comment': '# 4. GET /images/1 # Verify the api throws the apropriate 404 error', 'include_SATD': False}], 'filename': 'glance/tests/functional/test_misc.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [{'start_line': 35, 'end_line': 35, 'comment': '#781410 -- glance should fail more gracefully', 'include_SATD': False}, {'start_line': 42, 'end_line': 43, 'comment': '# 1. POST /images with public image named Image1 # attribute and no custom properties. Verify a 200 OK is returned', 'include_SATD': False}, {'start_line': 60, 'end_line': 60, 'comment': '# 2. REMOVE the image from the filesystem', 'include_SATD': False}, {'start_line': 64, 'end_line': 65, 'comment': '# 3. HEAD /images/1 # Verify image found now', 'include_SATD': False}, {'start_line': 72, 'end_line': 73, 'comment': '# 4. GET /images/1 # Verify the api throws the apropriate 404 error', 'include_SATD': False}], 'filename': 'glance/tests/functional/test_misc.py'}]}]",2,5,1,MERGED,True,https://review.opendev.org/#/c/185,Addresses Bug lp:781410,True,{},False,{},False,{}
12,192,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/common/exception.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack LLC. # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/common/notifier.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack, LLC # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_notifier.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/common/exception.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack LLC. # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/common/notifier.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack, LLC # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_notifier.py'}]}, {'revision': 3, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/common/exception.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack LLC. # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/common/notifier.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack, LLC # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_notifier.py'}]}]",3,14,0,MERGED,True,https://review.opendev.org/#/c/192,"Add notifications for uploads, updates and deletes",True,{},False,{},False,{}
13,184,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [{'start_line': 313, 'end_line': 313, 'comment': ""# Don't drop created_at if we're passing it in..."", 'include_SATD': False}], 'filename': 'glance/registry/db/api.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/models.py'}, {'a_comments': [{'start_line': 210, 'end_line': 210, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 226, 'end_line': 226, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 362, 'end_line': 362, 'comment': '# sorted func expects func that compares in descending order', 'include_SATD': False}], 'b_comments': [], 'filename': 'glance/tests/stubs.py'}, {'a_comments': [{'start_line': 1444, 'end_line': 1446, 'comment': ""# NOTE(sirp): in-memory DBs don't play well with sqlalchemy migrate # (see httpcode.google.com/p/sqlalchemy-migrate/ #            issues/detail?id=72)"", 'include_SATD': False}], 'b_comments': [{'start_line': 52, 'end_line': 52, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 66, 'end_line': 66, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 95, 'end_line': 95, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}, {'start_line': 1503, 'end_line': 1503, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 1517, 'end_line': 1517, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 1546, 'end_line': 1546, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_api.py'}, {'a_comments': [], 'b_comments': [{'start_line': 64, 'end_line': 64, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 78, 'end_line': 78, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 105, 'end_line': 105, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}, {'start_line': 947, 'end_line': 947, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 961, 'end_line': 961, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 989, 'end_line': 989, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_clients.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [{'start_line': 313, 'end_line': 313, 'comment': ""# Don't drop created_at if we're passing it in..."", 'include_SATD': False}], 'filename': 'glance/registry/db/api.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/models.py'}, {'a_comments': [{'start_line': 210, 'end_line': 210, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 226, 'end_line': 226, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 362, 'end_line': 362, 'comment': '# sorted func expects func that compares in descending order', 'include_SATD': False}], 'b_comments': [], 'filename': 'glance/tests/stubs.py'}, {'a_comments': [{'start_line': 1444, 'end_line': 1446, 'comment': ""# NOTE(sirp): in-memory DBs don't play well with sqlalchemy migrate # (see httpcode.google.com/p/sqlalchemy-migrate/ #            issues/detail?id=72)"", 'include_SATD': False}], 'b_comments': [{'start_line': 52, 'end_line': 52, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 66, 'end_line': 66, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 95, 'end_line': 95, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}, {'start_line': 1498, 'end_line': 1498, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 1512, 'end_line': 1512, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 1541, 'end_line': 1541, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_api.py'}, {'a_comments': [], 'b_comments': [{'start_line': 64, 'end_line': 64, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 78, 'end_line': 78, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 105, 'end_line': 105, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}, {'start_line': 947, 'end_line': 947, 'comment': ""#1',"", 'include_SATD': False}, {'start_line': 961, 'end_line': 961, 'comment': ""#2',"", 'include_SATD': False}, {'start_line': 989, 'end_line': 989, 'comment': '# Easiest to just drop the models and re-create them...', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_clients.py'}]}]",2,5,2,MERGED,True,https://review.opendev.org/#/c/184,"Removes faked out datastore entirely, allowing the DB API to be unit tested.",True,{},False,{},False,{}
14,217,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/common/config.py'}]}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/217,Adds syslog support,True,{},False,{},False,{}
15,277,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/store/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/base.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/filesystem.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/location.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/s3.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/scrubber.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/swift.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/utils.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/store/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/base.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/filesystem.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/location.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/s3.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/scrubber.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/swift.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/utils.py'}]}, {'revision': 3, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/store/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/base.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/filesystem.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/location.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/s3.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/scrubber.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/swift.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/utils.py'}]}, {'revision': 4, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/store/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/base.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/filesystem.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/location.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/s3.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/scrubber.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/swift.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/utils.py'}]}]",4,9,20,MERGED,True,https://review.opendev.org/#/c/277,Addresses glance/+spec/i18n,True,{},False,{},False,{}
16,200,"[{'revision': 1, 'changed_files': []}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/common/exception.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack LLC. # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/common/notifier.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack, LLC # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_notifier.py'}]}]",2,5,0,ABANDONED,False,https://review.opendev.org/#/c/200,"Add notifications for uploads, updates and deletes",True,{},False,{},False,{}
17,286,"[{'revision': 1, 'changed_files': []}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/286,Add rfc.sh for git review.,False,{},False,{},False,{}
18,302,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/middleware/version_negotiation.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/prefetcher.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/pruner.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migrate_repo/schema.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migration.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/server.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/http.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/middleware/version_negotiation.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/prefetcher.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/pruner.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migrate_repo/schema.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migration.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/server.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/http.py'}]}, {'revision': 3, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/api/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/middleware/version_negotiation.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/api/v1/images.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/prefetcher.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/pruner.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/__init__.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migrate_repo/schema.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/db/migration.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/registry/server.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/store/http.py'}]}]",3,8,7,MERGED,True,https://review.opendev.org/#/c/302,Addresses glance/+spec/i18n,True,{},False,{},False,{}
19,331,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/tests/functional/test_api.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/tests/functional/test_api.py'}]}]",2,3,0,MERGED,True,https://review.opendev.org/#/c/331,Bug lp:829654,True,{},False,{},False,{}
20,327,"[{'revision': 1, 'changed_files': []}]",1,1,0,MERGED,True,https://review.opendev.org/#/c/327,Update rfc.sh to use 'true'.,False,{},False,{},False,{}
21,213,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/image_cache/__init__.py'}, {'a_comments': [], 'b_comments': [{'start_line': 0, 'end_line': 0, 'comment': '# vim: tabstop=4 shiftwidth=4 softtabstop=4', 'include_SATD': False}, {'start_line': 2, 'end_line': 15, 'comment': '# Copyright 2011 OpenStack, LLC # All Rights Reserved. # #    Licensed under the Apache License, Version 2.0 (the ""License""); you may #    not use this file except in compliance with the License. You may obtain #    a copy of the License at # #         httpwww.apache.org/licenses/LICENSE-2.0 # #    Unless required by applicable law or agreed to in writing, software #    distributed under the License is distributed on an ""AS IS"" BASIS, WITHOUT #    WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the #    License for the specific language governing permissions and limitations #    under the License.', 'include_SATD': False}], 'filename': 'glance/tests/unit/test_image_cache.py'}]}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/213,Fixes image cache enabled config,True,{},False,{},False,{}
22,226,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/common/client.py'}]}, {'revision': 2, 'changed_files': [{'a_comments': [], 'b_comments': [{'start_line': 5, 'end_line': 6, 'comment': '# See httpcode.google.com/p/python-nose/issues/detail?id=373 # The code below enables glance.client standalone to work with i18n _() blocks', 'include_SATD': False}], 'filename': 'glance/common/client.py'}]}]",2,3,0,MERGED,True,https://review.opendev.org/#/c/226,Bug Fix lp:825493,True,{},False,{},False,{}
23,340,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [], 'filename': 'glance/common/config.py'}, {'a_comments': [], 'b_comments': [], 'filename': 'glance/tests/functional/test_logging.py'}]}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/340,Switch file based logging to WatchedFileHandler for logrotate,True,{},False,{},False,{}
24,229,"[{'revision': 1, 'changed_files': [{'a_comments': [], 'b_comments': [{'start_line': 17, 'end_line': 18, 'comment': '# See httpcode.google.com/p/python-nose/issues/detail?id=373 # The code below enables nosetests to work with i18n _() blocks', 'include_SATD': False}], 'filename': 'glance/tests/__init__.py'}]}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/229,Bug fix lp:824706,True,{},False,{},False,{}
25,343,"[{'revision': 1, 'changed_files': []}]",1,2,0,MERGED,True,https://review.opendev.org/#/c/343,Update rfc.sh to use 'true'.,False,{},False,{},False,{}
